Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.0363532, 0, 0, 1, 1, 1, 0, 1, 1
0.0363576, 0, 0, 1, 1, 1, 1, 1, 1
0.0363828, 0, 0, 0, 1, 1, 1, 1, 1
0.0363880, 0, 0, 0, 1, 1, 0, 1, 1
0.0364135, 0, 0, 1, 1, 1, 0, 1, 1
0.0364187, 0, 0, 1, 1, 1, 1, 1, 1
0.0364439, 0, 0, 0, 1, 1, 1, 1, 1
0.0364491, 0, 0, 0, 1, 1, 0, 1, 1
0.0364744, 0, 0, 1, 1, 1, 0, 1, 1
0.0364797, 0, 0, 1, 1, 1, 1, 1, 1
0.0365049, 0, 0, 0, 1, 1, 1, 1, 1
0.0365101, 0, 0, 0, 1, 1, 0, 1, 1
0.0365354, 0, 0, 1, 1, 1, 0, 1, 1
0.0365407, 0, 0, 1, 1, 1, 1, 1, 1
0.0365661, 0, 0, 0, 1, 1, 1, 1, 1
0.0365712, 0, 0, 0, 1, 1, 0, 1, 1
0.0365964, 0, 0, 1, 1, 1, 0, 1, 1
0.0366018, 0, 0, 1, 1, 1, 1, 1, 1
0.0366269, 0, 0, 0, 1, 1, 1, 1, 1
0.0366322, 0, 0, 0, 1, 1, 0, 1, 1
0.0366574, 0, 0, 1, 1, 1, 0, 1, 1
0.0366628, 0, 0, 1, 1, 1, 1, 1, 1
0.0366879, 0, 0, 0, 1, 1, 1, 1, 1
0.0366932, 0, 0, 0, 1, 1, 0, 1, 1
0.0367184, 0, 0, 1, 1, 1, 0, 1, 1
0.0367239, 0, 0, 1, 1, 1, 1, 1, 1
0.0367489, 0, 0, 0, 1, 1, 1, 1, 1
0.0367543, 0, 0, 0, 1, 1, 0, 1, 1
0.0367794, 0, 0, 1, 1, 1, 0, 1, 1
0.0367849, 0, 0, 1, 1, 1, 1, 1, 1
0.0368099, 0, 0, 0, 1, 1, 1, 1, 1
0.0368153, 0, 0, 0, 1, 1, 0, 1, 1
0.0368405, 0, 0, 1, 1, 1, 0, 1, 1
0.0368459, 0, 0, 1, 1, 1, 1, 1, 1
0.0368709, 0, 0, 0, 1, 1, 1, 1, 1
0.0368764, 0, 0, 0, 1, 1, 0, 1, 1
0.0369014, 0, 0, 1, 1, 1, 0, 1, 1
0.0369070, 0, 0, 1, 1, 1, 1, 1, 1
0.0369319, 0, 0, 0, 1, 1, 1, 1, 1
0.0369374, 0, 0, 0, 1, 1, 0, 1, 1
0.0369624, 0, 0, 1, 1, 1, 0, 1, 1
0.0369680, 0, 0, 1, 1, 1, 1, 1, 1
0.0369938, 0, 0, 0, 1, 1, 1, 1, 1
0.0369984, 0, 0, 0, 1, 1, 0, 1, 1
0.0370235, 0, 0, 1, 1, 1, 0, 1, 1
0.0370291, 0, 0, 1, 1, 1, 1, 1, 1
0.0370542, 0, 0, 0, 1, 1, 1, 1, 1
0.0370595, 0, 0, 0, 1, 1, 0, 1, 1
0.0370844, 0, 0, 1, 1, 1, 0, 1, 1
0.0370901, 0, 0, 1, 1, 1, 1, 1, 1
0.0371149, 0, 0, 0, 1, 1, 1, 1, 1
0.0371205, 0, 0, 0, 1, 1, 0, 1, 1
0.0371454, 0, 0, 1, 1, 1, 0, 1, 1
0.0371511, 0, 0, 1, 1, 1, 1, 1, 1
0.0371760, 0, 0, 0, 1, 1, 1, 1, 1
0.0371816, 0, 0, 0, 1, 1, 0, 1, 1
0.0372067, 0, 0, 1, 1, 1, 0, 1, 1
0.0372122, 0, 0, 1, 1, 1, 1, 1, 1
0.0372369, 0, 0, 0, 1, 1, 1, 1, 1
0.0372426, 0, 0, 0, 1, 1, 0, 1, 1
0.0372674, 0, 0, 1, 1, 1, 0, 1, 1
0.0372732, 0, 0, 1, 1, 1, 1, 1, 1
0.0372979, 0, 0, 0, 1, 1, 1, 1, 1
0.0373036, 0, 0, 0, 1, 1, 0, 1, 1
0.0373284, 0, 0, 1, 1, 1, 0, 1, 1
0.0373343, 0, 0, 1, 1, 1, 1, 1, 1
0.0373590, 0, 0, 0, 1, 1, 1, 1, 1
0.0373647, 0, 0, 0, 1, 1, 0, 1, 1
0.0373895, 0, 0, 1, 1, 1, 0, 1, 1
0.0373953, 0, 0, 1, 1, 1, 1, 1, 1
0.0374200, 0, 0, 0, 1, 1, 1, 1, 1
0.0374257, 0, 0, 0, 1, 1, 0, 1, 1
0.0374505, 0, 0, 1, 1, 1, 0, 1, 1
0.0374563, 0, 0, 1, 1, 1, 1, 1, 1
0.0374812, 0, 0, 0, 1, 1, 1, 1, 1
0.0374868, 0, 0, 0, 1, 1, 0, 1, 1
0.0375118, 0, 0, 1, 1, 1, 0, 1, 1
0.0375174, 0, 0, 1, 1, 1, 1, 1, 1
0.0375425, 0, 0, 0, 1, 1, 1, 1, 1
0.0375478, 0, 0, 0, 1, 1, 0, 1, 1
0.0375732, 0, 0, 1, 1, 1, 0, 1, 1
0.0375784, 0, 0, 1, 1, 1, 1, 1, 1
0.0376030, 0, 0, 0, 1, 1, 1, 1, 1
0.0376088, 0, 0, 0, 1, 1, 0, 1, 1
0.0376336, 0, 0, 1, 1, 1, 0, 1, 1
0.0376394, 0, 0, 1, 1, 1, 1, 1, 1
0.0376640, 0, 0, 0, 1, 1, 1, 1, 1
0.0376699, 0, 0, 0, 1, 1, 0, 1, 1
0.0376945, 0, 0, 1, 1, 1, 0, 1, 1
0.0377005, 0, 0, 1, 1, 1, 1, 1, 1
0.0377250, 0, 0, 0, 1, 1, 1, 1, 1
0.0377309, 0, 0, 0, 1, 1, 0, 1, 1
0.0377555, 0, 0, 1, 1, 1, 0, 1, 1
0.0377615, 0, 0, 1, 1, 1, 1, 1, 1
0.0377861, 0, 0, 0, 1, 1, 1, 1, 1
0.0377920, 0, 0, 0, 1, 1, 0, 1, 1
0.0378165, 0, 0, 1, 1, 1, 0, 1, 1
0.0378226, 0, 0, 1, 1, 1, 1, 1, 1
0.0378470, 0, 0, 0, 1, 1, 1, 1, 1
0.0378530, 0, 0, 0, 1, 1, 0, 1, 1
0.0378775, 0, 0, 1, 1, 1, 0, 1, 1
0.0378836, 0, 0, 1, 1, 1, 1, 1, 1
0.0379081, 0, 0, 0, 1, 1, 1, 1, 1
0.0379140, 0, 0, 0, 1, 1, 0, 1, 1
0.0379388, 0, 0, 1, 1, 1, 0, 1, 1
0.0379446, 0, 0, 1, 1, 1, 1, 1, 1
0.0379695, 0, 0, 0, 1, 1, 1, 1, 1
0.0379751, 0, 0, 0, 1, 1, 0, 1, 1
0.0380002, 0, 0, 1, 1, 1, 0, 1, 1
0.0380057, 0, 0, 1, 1, 1, 1, 1, 1
0.0380300, 0, 0, 0, 1, 1, 1, 1, 1
0.0380361, 0, 0, 0, 1, 1, 0, 1, 1
0.0380605, 0, 0, 1, 1, 1, 0, 1, 1
0.0380667, 0, 0, 1, 1, 1, 1, 1, 1
0.0380911, 0, 0, 0, 1, 1, 1, 1, 1
0.0380972, 0, 0, 0, 1, 1, 0, 1, 1
0.0381218, 0, 0, 1, 1, 1, 0, 1, 1
0.0381278, 0, 0, 1, 1, 1, 1, 1, 1
0.0381525, 0, 0, 0, 1, 1, 1, 1, 1
0.0381582, 0, 0, 0, 1, 1, 0, 1, 1
0.0381832, 0, 0, 1, 1, 1, 0, 1, 1
0.0381888, 0, 0, 1, 1, 1, 1, 1, 1
0.0382139, 0, 0, 0, 1, 1, 1, 1, 1
0.0382192, 0, 0, 0, 1, 1, 0, 1, 1
0.0382435, 0, 0, 1, 1, 1, 0, 1, 1
0.0382498, 0, 0, 1, 1, 1, 1, 1, 1
0.0382742, 0, 0, 0, 1, 1, 1, 1, 1
0.0382803, 0, 0, 0, 1, 1, 0, 1, 1
0.0383046, 0, 0, 1, 1, 1, 0, 1, 1
0.0383109, 0, 0, 1, 1, 1, 1, 1, 1
0.0383351, 0, 0, 0, 1, 1, 1, 1, 1
0.0383413, 0, 0, 0, 1, 1, 0, 1, 1
0.0383656, 0, 0, 1, 1, 1, 0, 1, 1
0.0383719, 0, 0, 1, 1, 1, 1, 1, 1
0.0383961, 0, 0, 0, 1, 1, 1, 1, 1
0.0384023, 0, 0, 0, 1, 1, 0, 1, 1
0.0384267, 0, 0, 1, 1, 1, 0, 1, 1
0.0384330, 0, 0, 1, 1, 1, 1, 1, 1
0.0384571, 0, 0, 0, 1, 1, 1, 1, 1
0.0384634, 0, 0, 0, 1, 1, 0, 1, 1
0.0384876, 0, 0, 1, 1, 1, 0, 1, 1
0.0384940, 0, 0, 1, 1, 1, 1, 1, 1
0.0385181, 0, 0, 0, 1, 1, 1, 1, 1
0.0385244, 0, 0, 0, 1, 1, 0, 1, 1
0.0385486, 0, 0, 1, 1, 1, 0, 1, 1
0.0385550, 0, 0, 1, 1, 1, 1, 1, 1
0.0385791, 0, 0, 0, 1, 1, 1, 1, 1
0.0385855, 0, 0, 0, 1, 1, 0, 1, 1
0.0386096, 0, 0, 1, 1, 1, 0, 1, 1
0.0386161, 0, 0, 1, 1, 1, 1, 1, 1
0.0386401, 0, 0, 0, 1, 1, 1, 1, 1
0.0386465, 0, 0, 0, 1, 1, 0, 1, 1
0.0386706, 0, 0, 1, 1, 1, 0, 1, 1
0.0386771, 0, 0, 1, 1, 1, 1, 1, 1
0.0387012, 0, 0, 0, 1, 1, 1, 1, 1
0.0387075, 0, 0, 0, 1, 1, 0, 1, 1
0.0387319, 0, 0, 1, 1, 1, 0, 1, 1
0.0387382, 0, 0, 1, 1, 1, 1, 1, 1
0.0387626, 0, 0, 0, 1, 1, 1, 1, 1
0.0387686, 0, 0, 0, 1, 1, 0, 1, 1
0.0387933, 0, 0, 1, 1, 1, 0, 1, 1
0.0387992, 0, 0, 1, 1, 1, 1, 1, 1
0.0388240, 0, 0, 0, 1, 1, 1, 1, 1
0.0388296, 0, 0, 0, 1, 1, 0, 1, 1
0.0388537, 0, 0, 1, 1, 1, 0, 1, 1
0.0388602, 0, 0, 1, 1, 1, 1, 1, 1
0.0388841, 0, 0, 0, 1, 1, 1, 1, 1
0.0388907, 0, 0, 0, 1, 1, 0, 1, 1
0.0389146, 0, 0, 1, 1, 1, 0, 1, 1
0.0389213, 0, 0, 1, 1, 1, 1, 1, 1
0.0389451, 0, 0, 0, 1, 1, 1, 1, 1
0.0389517, 0, 0, 0, 1, 1, 0, 1, 1
0.0389756, 0, 0, 1, 1, 1, 0, 1, 1
0.0389823, 0, 0, 1, 1, 1, 1, 1, 1
0.0390061, 0, 0, 0, 1, 1, 1, 1, 1
0.0390127, 0, 0, 0, 1, 1, 0, 1, 1
0.0390367, 0, 0, 1, 1, 1, 0, 1, 1
0.0390434, 0, 0, 1, 1, 1, 1, 1, 1
0.0390674, 0, 0, 0, 1, 1, 1, 1, 1
0.0390738, 0, 0, 0, 1, 1, 0, 1, 1
0.0390976, 0, 0, 1, 1, 1, 0, 1, 1
0.0391044, 0, 0, 1, 1, 1, 1, 1, 1
0.0391281, 0, 0, 0, 1, 1, 1, 1, 1
0.0391348, 0, 0, 0, 1, 1, 0, 1, 1
0.0391586, 0, 0, 1, 1, 1, 0, 1, 1
0.0391654, 0, 0, 1, 1, 1, 1, 1, 1
0.0391891, 0, 0, 0, 1, 1, 1, 1, 1
0.0391959, 0, 0, 0, 1, 1, 0, 1, 1
0.0392196, 0, 0, 1, 1, 1, 0, 1, 1
0.0392265, 0, 0, 1, 1, 1, 1, 1, 1
0.0392501, 0, 0, 0, 1, 1, 1, 1, 1
0.0392569, 0, 0, 0, 1, 1, 0, 1, 1
0.0392806, 0, 0, 1, 1, 1, 0, 1, 1
0.0392875, 0, 0, 1, 1, 1, 1, 1, 1
0.0393112, 0, 0, 0, 1, 1, 1, 1, 1
0.0393179, 0, 0, 0, 1, 1, 0, 1, 1
0.0393418, 0, 0, 1, 1, 1, 0, 1, 1
0.0393486, 0, 0, 1, 1, 1, 1, 1, 1
0.0393725, 0, 0, 0, 1, 1, 1, 1, 1
0.0393790, 0, 0, 0, 1, 1, 0, 1, 1
0.0394032, 0, 0, 1, 1, 1, 0, 1, 1
0.0394096, 0, 0, 1, 1, 1, 1, 1, 1
0.0394339, 0, 0, 0, 1, 1, 1, 1, 1
0.0394400, 0, 0, 0, 1, 1, 0, 1, 1
0.0394637, 0, 0, 1, 1, 1, 0, 1, 1
0.0394706, 0, 0, 1, 1, 1, 1, 1, 1
0.0394943, 0, 0, 0, 1, 1, 1, 1, 1
0.0395011, 0, 0, 0, 1, 1, 0, 1, 1
0.0395247, 0, 0, 1, 1, 1, 0, 1, 1
0.0395317, 0, 0, 1, 1, 1, 1, 1, 1
0.0395552, 0, 0, 0, 1, 1, 1, 1, 1
0.0395621, 0, 0, 0, 1, 1, 0, 1, 1
0.0395857, 0, 0, 1, 1, 1, 0, 1, 1
0.0395927, 0, 0, 1, 1, 1, 1, 1, 1
0.0396162, 0, 0, 0, 1, 1, 1, 1, 1
0.0396231, 0, 0, 0, 1, 1, 0, 1, 1
0.0396468, 0, 0, 1, 1, 1, 0, 1, 1
0.0396537, 0, 0, 1, 1, 1, 1, 1, 1
0.0396772, 0, 0, 0, 1, 1, 1, 1, 1
0.0396842, 0, 0, 0, 1, 1, 0, 1, 1
0.0397077, 0, 0, 1, 1, 1, 0, 1, 1
0.0397148, 0, 0, 1, 1, 1, 1, 1, 1
0.0397382, 0, 0, 0, 1, 1, 1, 1, 1
0.0397452, 0, 0, 0, 1, 1, 0, 1, 1
0.0397687, 0, 0, 1, 1, 1, 0, 1, 1
0.0397758, 0, 0, 1, 1, 1, 1, 1, 1
0.0397992, 0, 0, 0, 1, 1, 1, 1, 1
0.0398063, 0, 0, 0, 1, 1, 0, 1, 1
0.0398297, 0, 0, 1, 1, 1, 0, 1, 1
0.0398369, 0, 0, 1, 1, 1, 1, 1, 1
0.0398609, 0, 0, 0, 1, 1, 1, 1, 1
0.0398673, 0, 0, 0, 1, 1, 0, 1, 1
0.0398916, 0, 0, 1, 1, 1, 0, 1, 1
0.0398979, 0, 0, 1, 1, 1, 1, 1, 1
0.0399213, 0, 0, 0, 1, 1, 1, 1, 1
0.0399283, 0, 0, 0, 1, 1, 0, 1, 1
0.0399520, 0, 0, 1, 1, 1, 0, 1, 1
0.0399589, 0, 0, 1, 1, 1, 1, 1, 1
0.0399822, 0, 0, 0, 1, 1, 1, 1, 1
0.0399894, 0, 0, 0, 1, 1, 0, 1, 1
0.0400127, 0, 0, 1, 1, 1, 0, 1, 1
0.0400200, 0, 0, 1, 1, 1, 1, 1, 1
0.0400432, 0, 0, 0, 1, 1, 1, 1, 1
0.0400504, 0, 0, 0, 1, 1, 0, 1, 1
0.0400745, 0, 0, 1, 1, 1, 0, 1, 1
0.0400810, 0, 0, 1, 1, 1, 1, 1, 1
0.0401042, 0, 0, 0, 1, 1, 1, 1, 1
0.0401115, 0, 0, 0, 1, 1, 0, 1, 1
0.0401349, 0, 0, 1, 1, 1, 0, 1, 1
0.0401421, 0, 0, 1, 1, 1, 1, 1, 1
0.0401653, 0, 0, 0, 1, 1, 1, 1, 1
0.0401725, 0, 0, 0, 1, 1, 0, 1, 1
0.0401957, 0, 0, 1, 1, 1, 0, 1, 1
0.0402031, 0, 0, 1, 1, 1, 1, 1, 1
0.0402262, 0, 0, 0, 1, 1, 1, 1, 1
0.0402335, 0, 0, 0, 1, 1, 0, 1, 1
0.0402568, 0, 0, 1, 1, 1, 0, 1, 1
0.0402641, 0, 0, 1, 1, 1, 1, 1, 1
0.0402874, 0, 0, 0, 1, 1, 1, 1, 1
0.0402946, 0, 0, 0, 1, 1, 0, 1, 1
0.0403178, 0, 0, 1, 1, 1, 0, 1, 1
0.0403252, 0, 0, 1, 1, 1, 1, 1, 1
0.0403483, 0, 0, 0, 1, 1, 1, 1, 1
0.0403556, 0, 0, 0, 1, 1, 0, 1, 1
0.0403788, 0, 0, 1, 1, 1, 0, 1, 1
0.0403862, 0, 0, 1, 1, 1, 1, 1, 1
0.0404093, 0, 0, 0, 1, 1, 1, 1, 1
0.0404166, 0, 0, 0, 1, 1, 0, 1, 1
0.0404398, 0, 0, 1, 1, 1, 0, 1, 1
0.0404473, 0, 0, 1, 1, 1, 1, 1, 1
0.0404703, 0, 0, 0, 1, 1, 1, 1, 1
0.0404777, 0, 0, 0, 1, 1, 0, 1, 1
0.0405008, 0, 0, 1, 1, 1, 0, 1, 1
0.0405083, 0, 0, 1, 1, 1, 1, 1, 1
0.0405313, 0, 0, 0, 1, 1, 1, 1, 1
0.0405387, 0, 0, 0, 1, 1, 0, 1, 1
0.0405619, 0, 0, 1, 1, 1, 0, 1, 1
0.0405693, 0, 0, 1, 1, 1, 1, 1, 1
0.0405926, 0, 0, 0, 1, 1, 1, 1, 1
0.0405998, 0, 0, 0, 1, 1, 0, 1, 1
0.0406233, 0, 0, 1, 1, 1, 0, 1, 1
0.0406304, 0, 0, 1, 1, 1, 1, 1, 1
0.0406540, 0, 0, 0, 1, 1, 1, 1, 1
0.0406608, 0, 0, 0, 1, 1, 0, 1, 1
0.0406847, 0, 0, 1, 1, 1, 0, 1, 1
0.0406914, 0, 0, 1, 1, 1, 1, 1, 1
0.0407144, 0, 0, 0, 1, 1, 1, 1, 1
0.0407218, 0, 0, 0, 1, 1, 0, 1, 1
0.0407451, 0, 0, 1, 1, 1, 0, 1, 1
0.0407525, 0, 0, 1, 1, 1, 1, 1, 1
0.0407753, 0, 0, 0, 1, 1, 1, 1, 1
0.0407829, 0, 0, 0, 1, 1, 0, 1, 1
0.0408058, 0, 0, 1, 1, 1, 0, 1, 1
0.0408135, 0, 0, 1, 1, 1, 1, 1, 1
0.0408363, 0, 0, 0, 1, 1, 1, 1, 1
0.0408439, 0, 0, 0, 1, 1, 0, 1, 1
0.0408668, 0, 0, 1, 1, 1, 0, 1, 1
0.0408745, 0, 0, 1, 1, 1, 1, 1, 1
0.0408973, 0, 0, 0, 1, 1, 1, 1, 1
0.0409050, 0, 0, 0, 1, 1, 0, 1, 1
0.0409278, 0, 0, 1, 1, 1, 0, 1, 1
0.0409356, 0, 0, 1, 1, 1, 1, 1, 1
0.0409583, 0, 0, 0, 1, 1, 1, 1, 1
0.0409660, 0, 0, 0, 1, 1, 0, 1, 1
0.0409889, 0, 0, 1, 1, 1, 0, 1, 1
0.0409966, 0, 0, 1, 1, 1, 1, 1, 1
0.0410196, 0, 0, 0, 1, 1, 1, 1, 1
0.0410270, 0, 0, 0, 1, 1, 0, 1, 1
0.0410503, 0, 0, 1, 1, 1, 0, 1, 1
0.0410577, 0, 0, 1, 1, 1, 1, 1, 1
0.0410816, 0, 0, 0, 1, 1, 1, 1, 1
0.0410881, 0, 0, 0, 1, 1, 0, 1, 1
0.0411108, 0, 0, 1, 1, 1, 0, 1, 1
0.0411187, 0, 0, 1, 1, 1, 1, 1, 1
0.0411413, 0, 0, 0, 1, 1, 1, 1, 1
0.0411491, 0, 0, 0, 1, 1, 0, 1, 1
0.0411718, 0, 0, 1, 1, 1, 0, 1, 1
0.0411797, 0, 0, 1, 1, 1, 1, 1, 1
0.0412025, 0, 0, 0, 1, 1, 1, 1, 1
0.0412102, 0, 0, 0, 1, 1, 0, 1, 1
0.0412332, 0, 0, 1, 1, 1, 0, 1, 1
0.0412408, 0, 0, 1, 1, 1, 1, 1, 1
0.0412639, 0, 0, 0, 1, 1, 1, 1, 1
0.0412712, 0, 0, 0, 1, 1, 0, 1, 1
0.0412946, 0, 0, 1, 1, 1, 0, 1, 1
0.0413018, 0, 0, 1, 1, 1, 1, 1, 1
0.0413244, 0, 0, 0, 1, 1, 1, 1, 1
0.0413322, 0, 0, 0, 1, 1, 0, 1, 1
0.0413550, 0, 0, 1, 1, 1, 0, 1, 1
0.0413629, 0, 0, 1, 1, 1, 1, 1, 1
0.0413854, 0, 0, 0, 1, 1, 1, 1, 1
0.0413933, 0, 0, 0, 1, 1, 0, 1, 1
0.0414159, 0, 0, 1, 1, 1, 0, 1, 1
0.0414239, 0, 0, 1, 1, 1, 1, 1, 1
0.0414464, 0, 0, 0, 1, 1, 1, 1, 1
0.0414543, 0, 0, 0, 1, 1, 0, 1, 1
0.0414769, 0, 0, 1, 1, 1, 0, 1, 1
0.0414849, 0, 0, 1, 1, 1, 1, 1, 1
0.0415075, 0, 0, 0, 1, 1, 1, 1, 1
0.0415154, 0, 0, 0, 1, 1, 0, 1, 1
0.0415379, 0, 0, 1, 1, 1, 0, 1, 1
0.0415460, 0, 0, 1, 1, 1, 1, 1, 1
0.0415684, 0, 0, 0, 1, 1, 1, 1, 1
0.0415764, 0, 0, 0, 1, 1, 0, 1, 1
0.0415989, 0, 0, 1, 1, 1, 0, 1, 1
0.0416070, 0, 0, 1, 1, 1, 1, 1, 1
0.0416294, 0, 0, 0, 1, 1, 1, 1, 1
0.0416374, 0, 0, 0, 1, 1, 0, 1, 1
0.0416599, 0, 0, 1, 1, 1, 0, 1, 1
0.0416680, 0, 0, 1, 1, 1, 1, 1, 1
0.0416904, 0, 0, 0, 1, 1, 1, 1, 1
0.0416985, 0, 0, 0, 1, 1, 0, 1, 1
0.0417209, 0, 0, 1, 1, 1, 0, 1, 1
0.0417291, 0, 0, 1, 1, 1, 1, 1, 1
0.0417514, 0, 0, 0, 1, 1, 1, 1, 1
0.0417595, 0, 0, 0, 1, 1, 0, 1, 1
0.0417820, 0, 0, 1, 1, 1, 0, 1, 1
0.0417901, 0, 0, 1, 1, 1, 1, 1, 1
0.0418127, 0, 0, 0, 1, 1, 1, 1, 1
0.0418206, 0, 0, 0, 1, 1, 0, 1, 1
0.0418434, 0, 0, 1, 1, 1, 0, 1, 1
0.0418512, 0, 0, 1, 1, 1, 1, 1, 1
0.0418734, 0, 0, 0, 1, 1, 1, 1, 1
0.0418816, 0, 0, 0, 1, 1, 0, 1, 1
0.0419039, 0, 0, 1, 1, 1, 0, 1, 1
0.0419122, 0, 0, 1, 1, 1, 1, 1, 1
0.0419345, 0, 0, 0, 1, 1, 1, 1, 1
0.0419426, 0, 0, 0, 1, 1, 0, 1, 1
0.0419652, 0, 0, 1, 1, 1, 0, 1, 1
0.0419732, 0, 0, 1, 1, 1, 1, 1, 1
0.0419954, 0, 0, 0, 1, 1, 1, 1, 1
0.0420037, 0, 0, 0, 1, 1, 0, 1, 1
0.0420259, 0, 0, 1, 1, 1, 0, 1, 1
0.0420343, 0, 0, 1, 1, 1, 1, 1, 1
0.0420564, 0, 0, 0, 1, 1, 1, 1, 1
0.0420647, 0, 0, 0, 1, 1, 0, 1, 1
0.0420869, 0, 0, 1, 1, 1, 0, 1, 1
0.0420953, 0, 0, 1, 1, 1, 1, 1, 1
0.0421174, 0, 0, 0, 1, 1, 1, 1, 1
0.0421258, 0, 0, 0, 1, 1, 0, 1, 1
0.0421481, 0, 0, 1, 1, 1, 0, 1, 1
0.0421564, 0, 0, 1, 1, 1, 1, 1, 1
0.0421785, 0, 0, 0, 1, 1, 1, 1, 1
0.0421868, 0, 0, 0, 1, 1, 0, 1, 1
0.0422090, 0, 0, 1, 1, 1, 0, 1, 1
0.0422174, 0, 0, 1, 1, 1, 1, 1, 1
0.0422395, 0, 0, 0, 1, 1, 1, 1, 1
0.0422478, 0, 0, 0, 1, 1, 0, 1, 1
0.0422700, 0, 0, 1, 1, 1, 0, 1, 1
0.0422784, 0, 0, 1, 1, 1, 1, 1, 1
0.0423005, 0, 0, 0, 1, 1, 1, 1, 1
0.0423089, 0, 0, 0, 1, 1, 0, 1, 1
0.0423310, 0, 0, 1, 1, 1, 0, 1, 1
0.0423395, 0, 0, 1, 1, 1, 1, 1, 1
0.0423615, 0, 0, 0, 1, 1, 1, 1, 1
0.0423699, 0, 0, 0, 1, 1, 0, 1, 1
0.0423920, 0, 0, 1, 1, 1, 0, 1, 1
0.0424005, 0, 0, 1, 1, 1, 1, 1, 1
0.0424226, 0, 0, 0, 1, 1, 1, 1, 1
0.0424309, 0, 0, 0, 1, 1, 0, 1, 1
0.0424533, 0, 0, 1, 1, 1, 0, 1, 1
0.0424616, 0, 0, 1, 1, 1, 1, 1, 1
0.0424840, 0, 0, 0, 1, 1, 1, 1, 1
0.0424920, 0, 0, 0, 1, 1, 0, 1, 1
0.0425147, 0, 0, 1, 1, 1, 0, 1, 1
0.0425226, 0, 0, 1, 1, 1, 1, 1, 1
0.0425454, 0, 0, 0, 1, 1, 1, 1, 1
0.0425530, 0, 0, 0, 1, 1, 0, 1, 1
0.0425751, 0, 0, 1, 1, 1, 0, 1, 1
0.0425836, 0, 0, 1, 1, 1, 1, 1, 1
0.0426057, 0, 0, 0, 1, 1, 1, 1, 1
0.0426141, 0, 0, 0, 1, 1, 0, 1, 1
0.0426360, 0, 0, 1, 1, 1, 0, 1, 1
0.0426447, 0, 0, 1, 1, 1, 1, 1, 1
0.0426665, 0, 0, 0, 1, 1, 1, 1, 1
0.0426751, 0, 0, 0, 1, 1, 0, 1, 1
0.0426970, 0, 0, 1, 1, 1, 0, 1, 1
0.0427057, 0, 0, 1, 1, 1, 1, 1, 1
0.0427276, 0, 0, 0, 1, 1, 1, 1, 1
0.0427361, 0, 0, 0, 1, 1, 0, 1, 1
0.0427583, 0, 0, 1, 1, 1, 0, 1, 1
0.0427668, 0, 0, 1, 1, 1, 1, 1, 1
0.0427885, 0, 0, 0, 1, 1, 1, 1, 1
0.0427972, 0, 0, 0, 1, 1, 0, 1, 1
0.0428190, 0, 0, 1, 1, 1, 0, 1, 1
0.0428278, 0, 0, 1, 1, 1, 1, 1, 1
0.0428495, 0, 0, 0, 1, 1, 1, 1, 1
0.0428582, 0, 0, 0, 1, 1, 0, 1, 1
0.0428803, 0, 0, 1, 1, 1, 0, 1, 1
0.0428888, 0, 0, 1, 1, 1, 1, 1, 1
0.0429110, 0, 0, 0, 1, 1, 1, 1, 1
0.0429193, 0, 0, 0, 1, 1, 0, 1, 1
0.0429417, 0, 0, 1, 1, 1, 0, 1, 1
0.0429499, 0, 0, 1, 1, 1, 1, 1, 1
0.0429723, 0, 0, 0, 1, 1, 1, 1, 1
0.0429803, 0, 0, 0, 1, 1, 0, 1, 1
0.0430020, 0, 0, 1, 1, 1, 0, 1, 1
0.0430109, 0, 0, 1, 1, 1, 1, 1, 1
0.0430327, 0, 0, 0, 1, 1, 1, 1, 1
0.0430413, 0, 0, 0, 1, 1, 0, 1, 1
0.0430631, 0, 0, 1, 1, 1, 0, 1, 1
0.0430720, 0, 0, 1, 1, 1, 1, 1, 1
0.0430935, 0, 0, 0, 1, 1, 1, 1, 1
0.0431024, 0, 0, 0, 1, 1, 0, 1, 1
0.0431296, 0, 0, 1, 1, 1, 0, 1, 1
0.0431330, 0, 0, 1, 1, 1, 1, 1, 1
0.0431553, 0, 0, 0, 1, 1, 1, 1, 1
0.0431634, 0, 0, 0, 1, 1, 0, 1, 1
0.0431851, 0, 0, 1, 1, 1, 0, 1, 1
0.0431940, 0, 0, 1, 1, 1, 1, 1, 1
0.0432157, 0, 0, 0, 1, 1, 1, 1, 1
0.0432245, 0, 0, 0, 1, 1, 0, 1, 1
0.0432461, 0, 0, 1, 1, 1, 0, 1, 1
0.0432551, 0, 0, 1, 1, 1, 1, 1, 1
0.0432766, 0, 0, 0, 1, 1, 1, 1, 1
0.0432855, 0, 0, 0, 1, 1, 0, 1, 1
0.0433071, 0, 0, 1, 1, 1, 0, 1, 1
0.0433161, 0, 0, 1, 1, 1, 1, 1, 1
0.0433376, 0, 0, 0, 1, 1, 1, 1, 1
0.0433465, 0, 0, 0, 1, 1, 0, 1, 1
0.0433682, 0, 0, 1, 1, 1, 0, 1, 1
0.0433772, 0, 0, 1, 1, 1, 1, 1, 1
0.0433986, 0, 0, 0, 1, 1, 1, 1, 1
0.0434076, 0, 0, 0, 1, 1, 0, 1, 1
