Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.0196714, 0, 0, 0, 1, 1, 0, 1, 0
0.0196866, 0, 0, 0, 1, 1, 0, 0, 0
0.0196989, 0, 0, 1, 1, 1, 0, 0, 0
0.0197019, 0, 0, 1, 1, 1, 1, 1, 0
0.0197172, 0, 0, 1, 1, 1, 1, 0, 0
0.0197248, 0, 0, 1, 1, 1, 1, 0, 1
0.0197294, 0, 0, 0, 1, 1, 1, 0, 1
0.0197324, 0, 0, 0, 1, 1, 0, 0, 1
0.0197325, 0, 0, 0, 1, 1, 0, 1, 1
0.0197477, 0, 0, 0, 1, 1, 0, 0, 1
0.0197553, 0, 0, 0, 1, 1, 0, 0, 0
0.0197600, 0, 0, 1, 1, 1, 0, 0, 0
0.0197629, 0, 0, 1, 1, 1, 0, 1, 0
0.0197630, 0, 0, 1, 1, 1, 1, 1, 0
0.0197782, 0, 0, 1, 1, 1, 1, 0, 0
0.0197904, 0, 0, 0, 1, 1, 1, 0, 0
0.0197934, 0, 0, 0, 1, 1, 0, 0, 0
0.0197935, 0, 0, 0, 1, 1, 0, 1, 0
0.0198087, 0, 0, 0, 1, 1, 0, 0, 0
0.0198209, 0, 0, 1, 1, 1, 0, 0, 0
0.0198240, 0, 0, 1, 1, 1, 1, 1, 0
0.0198392, 0, 0, 1, 1, 1, 1, 0, 0
0.0198469, 0, 0, 1, 1, 1, 1, 0, 1
0.0198514, 0, 0, 0, 1, 1, 1, 0, 1
0.0198545, 0, 0, 0, 1, 1, 0, 1, 1
0.0198698, 0, 0, 0, 1, 1, 0, 0, 1
0.0198774, 0, 0, 0, 1, 1, 0, 0, 0
0.0198819, 0, 0, 1, 1, 1, 0, 0, 0
0.0198850, 0, 0, 1, 1, 1, 0, 1, 0
0.0198851, 0, 0, 1, 1, 1, 1, 1, 0
0.0199003, 0, 0, 1, 1, 1, 1, 0, 0
0.0199079, 0, 0, 1, 1, 1, 1, 0, 1
0.0199124, 0, 0, 0, 1, 1, 1, 0, 1
0.0199155, 0, 0, 0, 1, 1, 0, 0, 1
0.0199156, 0, 0, 0, 1, 1, 0, 1, 1
0.0199308, 0, 0, 0, 1, 1, 0, 0, 1
0.0199429, 0, 0, 1, 1, 1, 0, 0, 1
0.0199461, 0, 0, 1, 1, 1, 1, 1, 1
0.0199613, 0, 0, 1, 1, 1, 1, 0, 1
0.0199690, 0, 0, 1, 1, 1, 1, 0, 0
0.0199734, 0, 0, 0, 1, 1, 1, 0, 0
0.0199766, 0, 0, 0, 1, 1, 0, 1, 0
0.0199918, 0, 0, 0, 1, 1, 0, 0, 0
0.0200039, 0, 0, 1, 1, 1, 0, 0, 0
0.0200071, 0, 0, 1, 1, 1, 1, 1, 0
0.0200224, 0, 0, 1, 1, 1, 1, 0, 0
0.0200345, 0, 0, 0, 1, 1, 1, 0, 0
0.0200376, 0, 0, 0, 1, 1, 0, 0, 0
0.0200377, 0, 0, 0, 1, 1, 0, 1, 0
0.0200529, 0, 0, 0, 1, 1, 0, 0, 0
0.0200652, 0, 0, 1, 1, 1, 0, 0, 0
0.0200681, 0, 0, 1, 1, 1, 0, 1, 0
0.0200682, 0, 0, 1, 1, 1, 1, 1, 0
0.0200834, 0, 0, 1, 1, 1, 1, 0, 0
0.0200911, 0, 0, 1, 1, 1, 1, 0, 1
0.0200959, 0, 0, 0, 1, 1, 1, 0, 1
0.0200986, 0, 0, 0, 1, 1, 0, 0, 1
0.0200987, 0, 0, 0, 1, 1, 0, 1, 1
0.0201139, 0, 0, 0, 1, 1, 0, 0, 1
0.0201216, 0, 0, 0, 1, 1, 0, 0, 0
0.0201259, 0, 0, 1, 1, 1, 0, 0, 0
0.0201292, 0, 0, 1, 1, 1, 1, 1, 0
0.0201444, 0, 0, 1, 1, 1, 1, 0, 0
0.0201521, 0, 0, 1, 1, 1, 1, 0, 1
0.0201565, 0, 0, 0, 1, 1, 1, 0, 1
0.0201597, 0, 0, 0, 1, 1, 0, 1, 1
0.0201750, 0, 0, 0, 1, 1, 0, 0, 1
0.0201870, 0, 0, 1, 1, 1, 0, 0, 1
0.0201902, 0, 0, 1, 1, 1, 0, 1, 1
0.0201903, 0, 0, 1, 1, 1, 1, 1, 1
0.0202055, 0, 0, 1, 1, 1, 1, 0, 1
0.0202177, 0, 0, 0, 1, 1, 1, 0, 1
0.0202207, 0, 0, 0, 1, 1, 0, 0, 1
0.0202208, 0, 0, 0, 1, 1, 0, 1, 1
0.0202360, 0, 0, 0, 1, 1, 0, 0, 1
0.0202436, 0, 0, 0, 1, 1, 0, 0, 0
0.0202480, 0, 0, 1, 1, 1, 0, 0, 0
0.0202513, 0, 0, 1, 1, 1, 1, 1, 0
0.0202665, 0, 0, 1, 1, 1, 1, 0, 0
0.0202785, 0, 0, 0, 1, 1, 1, 0, 0
0.0202818, 0, 0, 0, 1, 1, 0, 1, 0
0.0202970, 0, 0, 0, 1, 1, 0, 0, 0
0.0203090, 0, 0, 1, 1, 1, 0, 0, 0
0.0203123, 0, 0, 1, 1, 1, 1, 1, 0
0.0203276, 0, 0, 1, 1, 1, 1, 0, 0
0.0203395, 0, 0, 0, 1, 1, 1, 0, 0
0.0203428, 0, 0, 0, 1, 1, 0, 0, 0
0.0203429, 0, 0, 0, 1, 1, 0, 1, 0
0.0203581, 0, 0, 0, 1, 1, 0, 0, 0
0.0203657, 0, 0, 0, 1, 1, 0, 0, 1
0.0203700, 0, 0, 1, 1, 1, 0, 0, 1
0.0203733, 0, 0, 1, 1, 1, 0, 1, 1
0.0203734, 0, 0, 1, 1, 1, 1, 1, 1
0.0203886, 0, 0, 1, 1, 1, 1, 0, 1
0.0203962, 0, 0, 1, 1, 1, 1, 0, 0
0.0204007, 0, 0, 0, 1, 1, 1, 0, 0
0.0204038, 0, 0, 0, 1, 1, 0, 0, 0
0.0204039, 0, 0, 0, 1, 1, 0, 1, 0
0.0204191, 0, 0, 0, 1, 1, 0, 0, 0
0.0204310, 0, 0, 1, 1, 1, 0, 0, 0
0.0204344, 0, 0, 1, 1, 1, 1, 1, 0
0.0204496, 0, 0, 1, 1, 1, 1, 0, 0
0.0204615, 0, 0, 0, 1, 1, 1, 0, 0
0.0204649, 0, 0, 0, 1, 1, 0, 1, 0
0.0204801, 0, 0, 0, 1, 1, 0, 0, 0
0.0204921, 0, 0, 1, 1, 1, 0, 0, 0
0.0204954, 0, 0, 1, 1, 1, 0, 1, 0
0.0204955, 0, 0, 1, 1, 1, 1, 1, 0
0.0205107, 0, 0, 1, 1, 1, 1, 0, 0
0.0205225, 0, 0, 0, 1, 1, 1, 0, 0
0.0205259, 0, 0, 0, 1, 1, 0, 0, 0
0.0205260, 0, 0, 0, 1, 1, 0, 1, 0
0.0205412, 0, 0, 0, 1, 1, 0, 0, 0
0.0205530, 0, 0, 1, 1, 1, 0, 0, 0
0.0205565, 0, 0, 1, 1, 1, 1, 1, 0
0.0205717, 0, 0, 1, 1, 1, 1, 0, 0
0.0205835, 0, 0, 0, 1, 1, 1, 0, 0
0.0205870, 0, 0, 0, 1, 1, 0, 1, 0
0.0206022, 0, 0, 0, 1, 1, 0, 0, 0
0.0206140, 0, 0, 1, 1, 1, 0, 0, 0
0.0206175, 0, 0, 1, 1, 1, 1, 1, 0
0.0206327, 0, 0, 1, 1, 1, 1, 0, 0
0.0206445, 0, 0, 0, 1, 1, 1, 0, 0
0.0206480, 0, 0, 0, 1, 1, 0, 0, 0
0.0206481, 0, 0, 0, 1, 1, 0, 1, 0
0.0206633, 0, 0, 0, 1, 1, 0, 0, 0
0.0206751, 0, 0, 1, 1, 1, 0, 0, 0
0.0206785, 0, 0, 1, 1, 1, 0, 1, 0
0.0206786, 0, 0, 1, 1, 1, 1, 1, 0
0.0206938, 0, 0, 1, 1, 1, 1, 0, 0
0.0207015, 0, 0, 1, 1, 1, 1, 0, 1
0.0207058, 0, 0, 0, 1, 1, 1, 0, 1
0.0207090, 0, 0, 0, 1, 1, 0, 0, 1
0.0207091, 0, 0, 0, 1, 1, 0, 1, 1
0.0207243, 0, 0, 0, 1, 1, 0, 0, 1
0.0207319, 0, 0, 0, 1, 1, 0, 0, 0
0.0207365, 0, 0, 1, 1, 1, 0, 0, 0
0.0207396, 0, 0, 1, 1, 1, 1, 1, 0
0.0207548, 0, 0, 1, 1, 1, 1, 0, 0
0.0207672, 0, 0, 0, 1, 1, 1, 0, 0
0.0207701, 0, 0, 0, 1, 1, 0, 1, 0
0.0207853, 0, 0, 0, 1, 1, 0, 0, 0
0.0207979, 0, 0, 1, 1, 1, 0, 0, 0
0.0208006, 0, 0, 1, 1, 1, 0, 1, 0
0.0208007, 0, 0, 1, 1, 1, 1, 1, 0
0.0208159, 0, 0, 1, 1, 1, 1, 0, 0
0.0208276, 0, 0, 0, 1, 1, 1, 0, 0
0.0208311, 0, 0, 0, 1, 1, 0, 0, 0
0.0208312, 0, 0, 0, 1, 1, 0, 1, 0
0.0208464, 0, 0, 0, 1, 1, 0, 0, 0
0.0208583, 0, 0, 1, 1, 1, 0, 0, 0
0.0208616, 0, 0, 1, 1, 1, 0, 1, 0
0.0208617, 0, 0, 1, 1, 1, 1, 1, 0
0.0208769, 0, 0, 1, 1, 1, 1, 0, 0
0.0208885, 0, 0, 0, 1, 1, 1, 0, 0
0.0208922, 0, 0, 0, 1, 1, 0, 1, 0
0.0209074, 0, 0, 0, 1, 1, 0, 0, 0
0.0209190, 0, 0, 1, 1, 1, 0, 0, 0
0.0209227, 0, 0, 1, 1, 1, 1, 1, 0
0.0209379, 0, 0, 1, 1, 1, 1, 0, 0
0.0209495, 0, 0, 0, 1, 1, 1, 0, 0
0.0209532, 0, 0, 0, 1, 1, 0, 0, 0
0.0209533, 0, 0, 0, 1, 1, 0, 1, 0
0.0209685, 0, 0, 0, 1, 1, 0, 0, 0
0.0209801, 0, 0, 1, 1, 1, 0, 0, 0
0.0209837, 0, 0, 1, 1, 1, 0, 1, 0
0.0209838, 0, 0, 1, 1, 1, 1, 1, 0
0.0209990, 0, 0, 1, 1, 1, 1, 0, 0
0.0210108, 0, 0, 0, 1, 1, 1, 0, 0
0.0210142, 0, 0, 0, 1, 1, 0, 0, 0
0.0210143, 0, 0, 0, 1, 1, 0, 1, 0
0.0210295, 0, 0, 0, 1, 1, 0, 0, 0
0.0210410, 0, 0, 1, 1, 1, 0, 0, 0
0.0210448, 0, 0, 1, 1, 1, 1, 1, 0
0.0210600, 0, 0, 1, 1, 1, 1, 0, 0
0.0210716, 0, 0, 0, 1, 1, 1, 0, 0
0.0210753, 0, 0, 0, 1, 1, 0, 1, 0
0.0210905, 0, 0, 0, 1, 1, 0, 0, 0
0.0211021, 0, 0, 1, 1, 1, 0, 0, 0
0.0211058, 0, 0, 1, 1, 1, 0, 1, 0
0.0211059, 0, 0, 1, 1, 1, 1, 1, 0
0.0211211, 0, 0, 1, 1, 1, 1, 0, 0
0.0211328, 0, 0, 0, 1, 1, 1, 0, 0
0.0211363, 0, 0, 0, 1, 1, 0, 0, 0
0.0211364, 0, 0, 0, 1, 1, 0, 1, 0
0.0211516, 0, 0, 0, 1, 1, 0, 0, 0
0.0211635, 0, 0, 1, 1, 1, 0, 0, 0
0.0211668, 0, 0, 1, 1, 1, 0, 1, 0
0.0211669, 0, 0, 1, 1, 1, 1, 1, 0
0.0211821, 0, 0, 1, 1, 1, 1, 0, 0
0.0211942, 0, 0, 0, 1, 1, 1, 0, 0
0.0211974, 0, 0, 0, 1, 1, 0, 1, 0
0.0212126, 0, 0, 0, 1, 1, 0, 0, 0
0.0212249, 0, 0, 1, 1, 1, 0, 0, 0
0.0212279, 0, 0, 1, 1, 1, 1, 1, 0
0.0212431, 0, 0, 1, 1, 1, 1, 0, 0
0.0212546, 0, 0, 0, 1, 1, 1, 0, 0
0.0212584, 0, 0, 0, 1, 1, 0, 0, 0
0.0212585, 0, 0, 0, 1, 1, 0, 1, 0
0.0212737, 0, 0, 0, 1, 1, 0, 0, 0
0.0212853, 0, 0, 1, 1, 1, 0, 0, 0
0.0212889, 0, 0, 1, 1, 1, 0, 1, 0
0.0212890, 0, 0, 1, 1, 1, 1, 1, 0
0.0213042, 0, 0, 1, 1, 1, 1, 0, 0
0.0213156, 0, 0, 0, 1, 1, 1, 0, 0
0.0213194, 0, 0, 0, 1, 1, 0, 0, 0
0.0213195, 0, 0, 0, 1, 1, 0, 1, 0
0.0213347, 0, 0, 0, 1, 1, 0, 0, 0
0.0213461, 0, 0, 1, 1, 1, 0, 0, 0
0.0213500, 0, 0, 1, 1, 1, 1, 1, 0
0.0213652, 0, 0, 1, 1, 1, 1, 0, 0
0.0213766, 0, 0, 0, 1, 1, 1, 0, 0
0.0213805, 0, 0, 0, 1, 1, 0, 1, 0
0.0213957, 0, 0, 0, 1, 1, 0, 0, 0
0.0214078, 0, 0, 1, 1, 1, 0, 0, 0
0.0214110, 0, 0, 1, 1, 1, 0, 1, 0
0.0214111, 0, 0, 1, 1, 1, 1, 1, 0
0.0214263, 0, 0, 1, 1, 1, 1, 0, 0
0.0214376, 0, 0, 0, 1, 1, 1, 0, 0
0.0214415, 0, 0, 0, 1, 1, 0, 0, 0
0.0214416, 0, 0, 0, 1, 1, 0, 1, 0
0.0214568, 0, 0, 0, 1, 1, 0, 0, 0
0.0214682, 0, 0, 1, 1, 1, 0, 0, 0
0.0214720, 0, 0, 1, 1, 1, 0, 1, 0
0.0214721, 0, 0, 1, 1, 1, 1, 1, 0
0.0214873, 0, 0, 1, 1, 1, 1, 0, 0
0.0214986, 0, 0, 0, 1, 1, 1, 0, 0
0.0215025, 0, 0, 0, 1, 1, 0, 0, 0
0.0215026, 0, 0, 0, 1, 1, 0, 1, 0
0.0215178, 0, 0, 0, 1, 1, 0, 0, 0
0.0215291, 0, 0, 1, 1, 1, 0, 0, 0
0.0215331, 0, 0, 1, 1, 1, 1, 1, 0
0.0215483, 0, 0, 1, 1, 1, 1, 0, 0
0.0215596, 0, 0, 0, 1, 1, 1, 0, 0
0.0215636, 0, 0, 0, 1, 1, 0, 1, 0
0.0215789, 0, 0, 0, 1, 1, 0, 0, 0
0.0215901, 0, 0, 1, 1, 1, 0, 0, 0
0.0215941, 0, 0, 1, 1, 1, 0, 1, 0
0.0215942, 0, 0, 1, 1, 1, 1, 1, 0
0.0216094, 0, 0, 1, 1, 1, 1, 0, 0
0.0216207, 0, 0, 0, 1, 1, 1, 0, 0
0.0216246, 0, 0, 0, 1, 1, 0, 0, 0
0.0216247, 0, 0, 0, 1, 1, 0, 1, 0
0.0216399, 0, 0, 0, 1, 1, 0, 0, 0
0.0216511, 0, 0, 1, 1, 1, 0, 0, 0
0.0216552, 0, 0, 1, 1, 1, 1, 1, 0
0.0216704, 0, 0, 1, 1, 1, 1, 0, 0
0.0216816, 0, 0, 0, 1, 1, 1, 0, 0
0.0216857, 0, 0, 0, 1, 1, 0, 1, 0
0.0217009, 0, 0, 0, 1, 1, 0, 0, 0
0.0217121, 0, 0, 1, 1, 1, 0, 0, 0
0.0217162, 0, 0, 1, 1, 1, 1, 1, 0
0.0217315, 0, 0, 1, 1, 1, 1, 0, 0
0.0217426, 0, 0, 0, 1, 1, 1, 0, 0
0.0217467, 0, 0, 0, 1, 1, 0, 0, 0
0.0217468, 0, 0, 0, 1, 1, 0, 1, 0
0.0217620, 0, 0, 0, 1, 1, 0, 0, 0
0.0217731, 0, 0, 1, 1, 1, 0, 0, 0
0.0217772, 0, 0, 1, 1, 1, 0, 1, 0
0.0217773, 0, 0, 1, 1, 1, 1, 1, 0
0.0217925, 0, 0, 1, 1, 1, 1, 0, 0
0.0218036, 0, 0, 0, 1, 1, 1, 0, 0
0.0218077, 0, 0, 0, 1, 1, 0, 0, 0
0.0218078, 0, 0, 0, 1, 1, 0, 1, 0
0.0218230, 0, 0, 0, 1, 1, 0, 0, 0
0.0218341, 0, 0, 1, 1, 1, 0, 0, 0
0.0218383, 0, 0, 1, 1, 1, 1, 1, 0
0.0218535, 0, 0, 1, 1, 1, 1, 0, 0
0.0218646, 0, 0, 0, 1, 1, 1, 0, 0
0.0218688, 0, 0, 0, 1, 1, 0, 1, 0
0.0218841, 0, 0, 0, 1, 1, 0, 0, 0
0.0218952, 0, 0, 1, 1, 1, 0, 0, 0
0.0218993, 0, 0, 1, 1, 1, 0, 1, 0
0.0218994, 0, 0, 1, 1, 1, 1, 1, 0
0.0219146, 0, 0, 1, 1, 1, 1, 0, 0
0.0219259, 0, 0, 0, 1, 1, 1, 0, 0
0.0219298, 0, 0, 0, 1, 1, 0, 0, 0
0.0219299, 0, 0, 0, 1, 1, 0, 1, 0
0.0219451, 0, 0, 0, 1, 1, 0, 0, 0
0.0219566, 0, 0, 1, 1, 1, 0, 0, 0
0.0219604, 0, 0, 1, 1, 1, 1, 1, 0
0.0219756, 0, 0, 1, 1, 1, 1, 0, 0
0.0219873, 0, 0, 0, 1, 1, 1, 0, 0
0.0219909, 0, 0, 0, 1, 1, 0, 1, 0
0.0220061, 0, 0, 0, 1, 1, 0, 0, 0
0.0220180, 0, 0, 1, 1, 1, 0, 0, 0
0.0220214, 0, 0, 1, 1, 1, 1, 1, 0
0.0220367, 0, 0, 1, 1, 1, 1, 0, 0
0.0220477, 0, 0, 0, 1, 1, 1, 0, 0
0.0220519, 0, 0, 0, 1, 1, 0, 0, 0
0.0220520, 0, 0, 0, 1, 1, 0, 1, 0
0.0220672, 0, 0, 0, 1, 1, 0, 0, 0
0.0220783, 0, 0, 1, 1, 1, 0, 0, 0
0.0220824, 0, 0, 1, 1, 1, 0, 1, 0
0.0220825, 0, 0, 1, 1, 1, 1, 1, 0
0.0220977, 0, 0, 1, 1, 1, 1, 0, 0
0.0221087, 0, 0, 0, 1, 1, 1, 0, 0
0.0221129, 0, 0, 0, 1, 1, 0, 0, 0
0.0221130, 0, 0, 0, 1, 1, 0, 1, 0
0.0221282, 0, 0, 0, 1, 1, 0, 0, 0
0.0221392, 0, 0, 1, 1, 1, 0, 0, 0
0.0221435, 0, 0, 1, 1, 1, 1, 1, 0
0.0221587, 0, 0, 1, 1, 1, 1, 0, 0
0.0221697, 0, 0, 0, 1, 1, 1, 0, 0
0.0221740, 0, 0, 0, 1, 1, 0, 1, 0
0.0221893, 0, 0, 0, 1, 1, 0, 0, 0
0.0222002, 0, 0, 1, 1, 1, 0, 0, 0
0.0222045, 0, 0, 1, 1, 1, 0, 1, 0
0.0222046, 0, 0, 1, 1, 1, 1, 1, 0
0.0222198, 0, 0, 1, 1, 1, 1, 0, 0
0.0222307, 0, 0, 0, 1, 1, 1, 0, 0
0.0222350, 0, 0, 0, 1, 1, 0, 0, 0
0.0222351, 0, 0, 0, 1, 1, 0, 1, 0
0.0222503, 0, 0, 0, 1, 1, 0, 0, 0
0.0222612, 0, 0, 1, 1, 1, 0, 0, 0
0.0222656, 0, 0, 1, 1, 1, 1, 1, 0
0.0222808, 0, 0, 1, 1, 1, 1, 0, 0
0.0222917, 0, 0, 0, 1, 1, 1, 0, 0
0.0222961, 0, 0, 0, 1, 1, 0, 1, 0
0.0223113, 0, 0, 0, 1, 1, 0, 0, 0
0.0223190, 0, 0, 0, 1, 1, 0, 0, 1
0.0223222, 0, 0, 1, 1, 1, 0, 0, 1
0.0223266, 0, 0, 1, 1, 1, 1, 1, 1
0.0223418, 0, 0, 1, 1, 1, 1, 0, 1
0.0223529, 0, 0, 0, 1, 1, 1, 0, 1
0.0223571, 0, 0, 0, 1, 1, 0, 0, 1
0.0223572, 0, 0, 0, 1, 1, 0, 1, 1
0.0223724, 0, 0, 0, 1, 1, 0, 0, 1
0.0223800, 0, 0, 0, 1, 1, 0, 0, 0
0.0223836, 0, 0, 1, 1, 1, 0, 0, 0
0.0223876, 0, 0, 1, 1, 1, 0, 1, 0
0.0223877, 0, 0, 1, 1, 1, 1, 1, 0
0.0224029, 0, 0, 1, 1, 1, 1, 0, 0
0.0224106, 0, 0, 1, 1, 1, 1, 0, 1
0.0224143, 0, 0, 0, 1, 1, 1, 0, 1
0.0224181, 0, 0, 0, 1, 1, 0, 0, 1
0.0224182, 0, 0, 0, 1, 1, 0, 1, 1
0.0224334, 0, 0, 0, 1, 1, 0, 0, 1
0.0224442, 0, 0, 1, 1, 1, 0, 0, 1
0.0224487, 0, 0, 1, 1, 1, 1, 1, 1
0.0224639, 0, 0, 1, 1, 1, 1, 0, 1
0.0224747, 0, 0, 0, 1, 1, 1, 0, 1
0.0224792, 0, 0, 0, 1, 1, 0, 1, 1
0.0224944, 0, 0, 0, 1, 1, 0, 0, 1
0.0225052, 0, 0, 1, 1, 1, 0, 0, 1
0.0225097, 0, 0, 1, 1, 1, 0, 1, 1
0.0225098, 0, 0, 1, 1, 1, 1, 1, 1
0.0225250, 0, 0, 1, 1, 1, 1, 0, 1
0.0225326, 0, 0, 1, 1, 1, 1, 0, 0
0.0225358, 0, 0, 0, 1, 1, 1, 0, 0
0.0225402, 0, 0, 0, 1, 1, 0, 0, 0
0.0225403, 0, 0, 0, 1, 1, 0, 1, 0
0.0225555, 0, 0, 0, 1, 1, 0, 0, 0
0.0225632, 0, 0, 0, 1, 1, 0, 0, 1
0.0225665, 0, 0, 1, 1, 1, 0, 0, 1
0.0225707, 0, 0, 1, 1, 1, 0, 1, 1
0.0225708, 0, 0, 1, 1, 1, 1, 1, 1
0.0225860, 0, 0, 1, 1, 1, 1, 0, 1
0.0225972, 0, 0, 0, 1, 1, 1, 0, 1
0.0226013, 0, 0, 0, 1, 1, 0, 1, 1
0.0226165, 0, 0, 0, 1, 1, 0, 0, 1
0.0226242, 0, 0, 0, 1, 1, 0, 0, 0
0.0226279, 0, 0, 1, 1, 1, 0, 0, 0
0.0226318, 0, 0, 1, 1, 1, 1, 1, 0
0.0226470, 0, 0, 1, 1, 1, 1, 0, 0
0.0226547, 0, 0, 1, 1, 1, 1, 0, 1
0.0226586, 0, 0, 0, 1, 1, 1, 0, 1
0.0226623, 0, 0, 0, 1, 1, 0, 0, 1
0.0226624, 0, 0, 0, 1, 1, 0, 1, 1
0.0226776, 0, 0, 0, 1, 1, 0, 0, 1
0.0226883, 0, 0, 1, 1, 1, 0, 0, 1
0.0226928, 0, 0, 1, 1, 1, 0, 1, 1
0.0226929, 0, 0, 1, 1, 1, 1, 1, 1
0.0227081, 0, 0, 1, 1, 1, 1, 0, 1
0.0227157, 0, 0, 1, 1, 1, 1, 0, 0
0.0227190, 0, 0, 0, 1, 1, 1, 0, 0
0.0227233, 0, 0, 0, 1, 1, 0, 0, 0
0.0227234, 0, 0, 0, 1, 1, 0, 1, 0
0.0227386, 0, 0, 0, 1, 1, 0, 0, 0
0.0227492, 0, 0, 1, 1, 1, 0, 0, 0
0.0227539, 0, 0, 1, 1, 1, 1, 1, 0
0.0227691, 0, 0, 1, 1, 1, 1, 0, 0
0.0227797, 0, 0, 0, 1, 1, 1, 0, 0
0.0227844, 0, 0, 0, 1, 1, 0, 1, 0
0.0227996, 0, 0, 0, 1, 1, 0, 0, 0
0.0228073, 0, 0, 0, 1, 1, 0, 0, 1
0.0228102, 0, 0, 1, 1, 1, 0, 0, 1
0.0228149, 0, 0, 1, 1, 1, 0, 1, 1
0.0228150, 0, 0, 1, 1, 1, 1, 1, 1
0.0228302, 0, 0, 1, 1, 1, 1, 0, 1
0.0228378, 0, 0, 1, 1, 1, 1, 0, 0
0.0228408, 0, 0, 0, 1, 1, 1, 0, 0
0.0228454, 0, 0, 0, 1, 1, 0, 0, 0
0.0228455, 0, 0, 0, 1, 1, 0, 1, 0
0.0228607, 0, 0, 0, 1, 1, 0, 0, 0
0.0228684, 0, 0, 0, 1, 1, 0, 0, 1
0.0228715, 0, 0, 1, 1, 1, 0, 0, 1
0.0228759, 0, 0, 1, 1, 1, 0, 1, 1
0.0228760, 0, 0, 1, 1, 1, 1, 1, 1
0.0228912, 0, 0, 1, 1, 1, 1, 0, 1
0.0229017, 0, 0, 0, 1, 1, 1, 0, 1
0.0229065, 0, 0, 0, 1, 1, 0, 1, 1
0.0229217, 0, 0, 0, 1, 1, 0, 0, 1
0.0229294, 0, 0, 0, 1, 1, 0, 0, 0
0.0229322, 0, 0, 1, 1, 1, 0, 0, 0
0.0229370, 0, 0, 1, 1, 1, 1, 1, 0
0.0229522, 0, 0, 1, 1, 1, 1, 0, 0
0.0229627, 0, 0, 0, 1, 1, 1, 0, 0
0.0229675, 0, 0, 0, 1, 1, 0, 0, 0
0.0229676, 0, 0, 0, 1, 1, 0, 1, 0
0.0229828, 0, 0, 0, 1, 1, 0, 0, 0
0.0229933, 0, 0, 1, 1, 1, 0, 0, 0
0.0229980, 0, 0, 1, 1, 1, 0, 1, 0
0.0229981, 0, 0, 1, 1, 1, 1, 1, 0
0.0230133, 0, 0, 1, 1, 1, 1, 0, 0
0.0230238, 0, 0, 0, 1, 1, 1, 0, 0
0.0230285, 0, 0, 0, 1, 1, 0, 0, 0
0.0230286, 0, 0, 0, 1, 1, 0, 1, 0
0.0230438, 0, 0, 0, 1, 1, 0, 0, 0
0.0230543, 0, 0, 1, 1, 1, 0, 0, 0
0.0230591, 0, 0, 1, 1, 1, 1, 1, 0
0.0230743, 0, 0, 1, 1, 1, 1, 0, 0
0.0230848, 0, 0, 0, 1, 1, 1, 0, 0
0.0230896, 0, 0, 0, 1, 1, 0, 1, 0
0.0231048, 0, 0, 0, 1, 1, 0, 0, 0
0.0231153, 0, 0, 1, 1, 1, 0, 0, 0
0.0231201, 0, 0, 1, 1, 1, 0, 1, 0
0.0231202, 0, 0, 1, 1, 1, 1, 1, 0
0.0231313, 0, 0, 1, 0, 1, 1, 1, 0
0.0231354, 0, 0, 1, 0, 1, 1, 0, 0
0.0231463, 0, 0, 0, 0, 1, 1, 0, 0
0.0231471, 0, 0, 0, 1, 1, 1, 0, 0
0.0231506, 0, 0, 0, 1, 1, 0, 0, 0
0.0231507, 0, 0, 0, 1, 1, 0, 1, 0
0.0231616, 0, 0, 0, 0, 1, 0, 1, 0
0.0231659, 0, 0, 0, 0, 1, 0, 0, 0
0.0231763, 0, 0, 1, 0, 1, 0, 0, 0
0.0231770, 0, 0, 1, 1, 1, 0, 0, 0
0.0231811, 0, 0, 1, 1, 1, 0, 1, 0
0.0231812, 0, 0, 1, 1, 1, 1, 1, 0
0.0231921, 0, 0, 1, 0, 1, 1, 1, 0
0.0231964, 0, 0, 1, 0, 1, 1, 0, 0
0.0232068, 0, 0, 0, 0, 1, 1, 0, 0
0.0232075, 0, 0, 0, 1, 1, 1, 0, 0
0.0232088, 0, 0, 0, 1, 0, 1, 0, 0
0.0232117, 0, 0, 0, 1, 0, 0, 1, 0
0.0232227, 0, 0, 0, 0, 0, 0, 1, 0
0.0232269, 0, 0, 0, 0, 0, 0, 0, 0
0.0232373, 0, 0, 1, 0, 0, 0, 0, 0
0.0232380, 0, 0, 1, 1, 0, 0, 0, 0
0.0232422, 0, 0, 1, 1, 0, 1, 1, 0
0.0232533, 0, 0, 1, 0, 0, 1, 1, 0
0.0232574, 0, 0, 1, 0, 0, 1, 0, 0
0.0232684, 0, 0, 0, 0, 0, 1, 0, 0
0.0232692, 0, 0, 0, 1, 0, 1, 0, 0
0.0232727, 0, 0, 0, 1, 0, 0, 1, 0
0.0232836, 0, 0, 0, 0, 0, 0, 1, 0
0.0232880, 0, 0, 0, 0, 0, 0, 0, 0
0.0232983, 0, 0, 1, 0, 0, 0, 0, 0
0.0232990, 0, 0, 1, 1, 0, 0, 0, 0
0.0233032, 0, 0, 1, 1, 0, 0, 1, 0
0.0233033, 0, 0, 1, 1, 0, 1, 1, 0
0.0233141, 0, 0, 1, 0, 0, 1, 1, 0
0.0233185, 0, 0, 1, 0, 0, 1, 0, 0
